id,lng,lat,is_fraud
1039563,126.902923,37.535451,FALSE
1039563,126.902923,37.535451,FALSE
1039563,126.902905,37.535396,FALSE
1039563,126.899188,37.53534,FALSE
1039563,126.893895,37.542308,FALSE
1039563,126.901189,37.533132,FALSE
1039563,126.901189,37.533132,FALSE
1039563,126.901189,37.533132,FALSE
1039563,126.901147,37.533067,FALSE
1039563,126.901133,37.533047,FALSE
1039563,126.900747,37.532521,FALSE
1039563,126.902113,37.534245,FALSE
1039563,126.901189,37.533132,FALSE
1039563,126.901189,37.533132,FALSE
1039563,126.864651,37.561991,FALSE
1039563,126.868366,37.559691,FALSE
1039563,126.871012,37.557567,FALSE
1039563,126.860771,37.564239,FALSE
1039563,126.875184,37.547147,FALSE
1039563,126.875155,37.547145,FALSE
1039563,126.875155,37.547145,FALSE
1039563,126.875155,37.547145,FALSE
1039563,126.864697,37.551261,FALSE
1039563,126.875072,37.547138,FALSE
1039563,126.869191,37.548732,FALSE
1039563,126.862215,37.552095,FALSE
1039563,126.869936,37.548066,FALSE
1023332,126.7425003,37.505743,TRUE
1023332,126.7414141,37.5098958,TRUE
1023332,126.7400071,37.5127661,TRUE
1023332,126.736488,37.5089161,TRUE
1023332,126.7397888,37.5064995,TRUE
1023332,126.7439241,37.5063706,TRUE
1023332,126.7434515,37.5026718,TRUE
1023332,126.7427681,37.504793,TRUE
1023332,126.7431593,37.5033455,TRUE
1023332,126.7424801,37.506016,TRUE
1023332,126.7464693,37.5061463,TRUE
1023332,126.7448025,37.506295,TRUE
1023332,126.7432206,37.5031796,TRUE
1023332,126.7424246,37.5060768,TRUE
1023332,126.7408231,37.5115176,TRUE
1023332,126.742121,37.5069833,TRUE
1023332,126.7462933,37.5061673,TRUE
1023332,126.7424496,37.5058245,TRUE
1023332,126.742136,37.50683,TRUE
1023332,126.7437778,37.5018526,TRUE
1023332,126.743443,37.5063363,TRUE
1023332,126.7429345,37.5040056,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7426705,37.5063248,TRUE
1023332,126.7428315,37.5063221,TRUE
1023332,126.7428315,37.5063221,TRUE
1023332,126.7428315,37.5063221,TRUE
1023332,126.7428315,37.5063221,TRUE
1023332,126.7428315,37.5063221,TRUE
